Product ID;Product Position;Promotion;Sales Volume;Product Position
215849;Front of Store;Yes;1186;Front of Store
215850;Front of Store;Yes;1266;Front of Store
215851;End-cap;No;794;End-cap
215852;Aisle;No;762;Aisle
215853;Aisle;No;881;Aisle
215854;End-cap;Yes;1440;End-cap
215855;Front of Store;Yes;1542;Front of Store
215856;End-cap;Yes;1404;End-cap
215857;End-cap;Yes;1493;End-cap
215858;Front of Store;No;836;Front of Store
215859;Aisle;Yes;1321;Aisle
215860;Aisle;No;940;Aisle
215861;End-cap;Yes;1163;End-cap
215862;End-cap;Yes;1409;End-cap
215863;End-cap;No;827;End-cap
215864;Aisle;Yes;1214;Aisle
215865;Aisle;No;877;Aisle
215866;Aisle;No;921;Aisle
215867;Front of Store;No;860;Front of Store
215868;Aisle;No;870;Aisle
215869;Front of Store;Yes;1221;Front of Store
215870;Front of Store;No;961;Front of Store
215871;Aisle;No;896;Aisle
215872;Front of Store;No;813;Front of Store
215873;End-cap;No;897;End-cap
215874;End-cap;Yes;1762;End-cap
215875;Aisle;No;838;Aisle
215876;End-cap;No;887;End-cap
215877;Front of Store;Yes;1416;Front of Store
215878;Front of Store;No;713;Front of Store
215879;Front of Store;No;1119;Front of Store
215880;End-cap;No;834;End-cap
215881;End-cap;Yes;1222;End-cap
215882;Front of Store;No;933;Front of Store
215883;End-cap;No;981;End-cap
215884;Front of Store;No;836;Front of Store
215885;Aisle;Yes;1140;Aisle
215886;Aisle;Yes;1266;Aisle
215887;Front of Store;No;988;Front of Store
215888;Front of Store;Yes;1500;Front of Store
215889;End-cap;No;709;End-cap
215890;Aisle;No;900;Aisle
215891;End-cap;No;998;End-cap
215892;End-cap;No;817;End-cap
215893;Aisle;No;796;Aisle
215894;Front of Store;Yes;1293;Front of Store
215895;Aisle;No;1009;Aisle
215896;End-cap;No;761;End-cap
215897;End-cap;Yes;1482;End-cap
215898;End-cap;Yes;1342;End-cap
215899;Front of Store;No;812;Front of Store
215900;Aisle;Yes;1611;Aisle
215901;Aisle;Yes;1693;Aisle
215902;Front of Store;No;924;Front of Store
215903;Aisle;Yes;1816;Aisle
215904;Front of Store;No;810;Front of Store
215905;Front of Store;No;1009;Front of Store
215906;Front of Store;No;818;Front of Store
215907;Aisle;Yes;1506;Aisle
215908;Front of Store;No;1077;Front of Store
215909;Aisle;No;868;Aisle
215910;Aisle;Yes;1158;Aisle
215911;End-cap;No;741;End-cap
215912;Aisle;No;1037;Aisle
215913;Front of Store;Yes;1075;Front of Store
215914;Aisle;Yes;1332;Aisle
215915;Aisle;Yes;1159;Aisle
215916;Aisle;No;984;Aisle
215917;Front of Store;Yes;1162;Front of Store
215918;Front of Store;No;910;Front of Store
215919;Front of Store;No;665;Front of Store
215920;End-cap;No;836;End-cap
215921;Aisle;No;616;Aisle
215922;End-cap;No;951;End-cap
215923;Front of Store;No;929;Front of Store
215924;Front of Store;Yes;1277;Front of Store
215925;Front of Store;No;729;Front of Store
215926;End-cap;Yes;1520;End-cap
215927;End-cap;No;873;End-cap
215928;Aisle;No;925;Aisle
215929;End-cap;No;796;End-cap
215930;Front of Store;No;1000;Front of Store
215931;Aisle;No;836;Aisle
215932;Aisle;No;1008;Aisle
215933;Aisle;No;757;Aisle
215934;End-cap;Yes;1314;End-cap
215935;Front of Store;No;833;Front of Store
215936;Aisle;No;918;Aisle
215937;Aisle;Yes;1551;Aisle
215938;Aisle;Yes;1719;Aisle
215939;Front of Store;Yes;1309;Front of Store
215940;Front of Store;Yes;1354;Front of Store
215941;Aisle;Yes;1338;Aisle
215942;Front of Store;Yes;1123;Front of Store
215943;End-cap;Yes;1380;End-cap
215944;Aisle;Yes;1277;Aisle
215945;End-cap;Yes;1185;End-cap
215946;Aisle;No;911;Aisle
215947;End-cap;Yes;1322;End-cap
215948;Aisle;Yes;1234;Aisle
215949;Aisle;No;925;Aisle
215950;Front of Store;No;1035;Front of Store
215951;End-cap;Yes;1666;End-cap
215952;Aisle;Yes;1467;Aisle
215953;Aisle;Yes;1369;Aisle
215954;End-cap;No;799;End-cap
215955;End-cap;Yes;1714;End-cap
215956;End-cap;Yes;1416;End-cap
215957;Front of Store;Yes;1579;Front of Store
215958;End-cap;No;931;End-cap
215959;Aisle;No;1043;Aisle
215960;Front of Store;No;939;Front of Store
215961;Aisle;No;1012;Aisle
215962;End-cap;Yes;1292;End-cap
215963;Aisle;Yes;1216;Aisle
215964;Front of Store;No;931;Front of Store
215965;Aisle;No;802;Aisle
215966;Aisle;Yes;1454;Aisle
215967;Front of Store;No;877;Front of Store
215968;Aisle;Yes;1278;Aisle
215969;End-cap;No;834;End-cap
215970;Front of Store;Yes;1350;Front of Store
215971;Front of Store;No;823;Front of Store
215972;Aisle;No;805;Aisle
215973;End-cap;No;864;End-cap
215974;Front of Store;No;704;Front of Store
215975;Front of Store;No;772;Front of Store
215976;Aisle;No;850;Aisle
215977;Aisle;No;820;Aisle
215978;End-cap;No;960;End-cap
215979;Front of Store;Yes;1784;Front of Store
215980;End-cap;Yes;1349;End-cap
215981;Front of Store;Yes;1511;Front of Store
215982;Aisle;No;763;Aisle
215983;End-cap;No;809;End-cap
215984;Aisle;No;872;Aisle
215985;Aisle;No;894;Aisle
215986;Aisle;Yes;1563;Aisle
215987;Aisle;No;812;Aisle
215988;Front of Store;No;1089;Front of Store
215989;End-cap;No;1011;End-cap
215990;Aisle;Yes;1484;Aisle
215991;Aisle;No;979;Aisle
215992;Aisle;No;868;Aisle
215993;End-cap;Yes;1404;End-cap
215994;Front of Store;No;987;Front of Store
215995;Aisle;Yes;1273;Aisle
215996;End-cap;Yes;1580;End-cap
215997;Front of Store;No;859;Front of Store
215998;End-cap;Yes;1377;End-cap
215999;Front of Store;No;776;Front of Store
216000;Aisle;Yes;1419;Aisle
216001;End-cap;No;767;End-cap
216002;Front of Store;No;670;Front of Store
216003;Front of Store;No;731;Front of Store
216004;Front of Store;No;802;Front of Store
216005;Aisle;Yes;1182;Aisle
216006;Front of Store;Yes;1121;Front of Store
216007;Front of Store;Yes;1549;Front of Store
216008;Front of Store;Yes;1243;Front of Store
216009;End-cap;No;1013;End-cap
216010;End-cap;No;1017;End-cap
216011;Aisle;Yes;1828;Aisle
216012;Aisle;Yes;1490;Aisle
216013;Front of Store;No;846;Front of Store
216014;Front of Store;Yes;1275;Front of Store
216015;End-cap;No;1085;End-cap
216016;End-cap;Yes;1353;End-cap
216017;Aisle;No;1099;Aisle
216018;Front of Store;No;806;Front of Store
216019;Aisle;No;908;Aisle
216020;Aisle;No;672;Aisle
216021;Front of Store;Yes;1263;Front of Store
216022;End-cap;Yes;1365;End-cap
216023;Front of Store;No;887;Front of Store
216024;Aisle;No;778;Aisle
216025;Front of Store;No;914;Front of Store
216026;Aisle;No;761;Aisle
216027;Front of Store;No;1088;Front of Store
216028;Aisle;No;1058;Aisle
216029;Aisle;Yes;1348;Aisle
216030;Front of Store;No;769;Front of Store
216031;Aisle;Yes;1443;Aisle
216032;Front of Store;Yes;1224;Front of Store
216033;Aisle;Yes;1057;Aisle
216034;Aisle;No;814;Aisle
216035;End-cap;Yes;1090;End-cap
216036;End-cap;Yes;1095;End-cap
216037;Front of Store;No;864;Front of Store
216038;Aisle;Yes;1302;Aisle
216039;Front of Store;No;973;Front of Store
216040;Front of Store;No;850;Front of Store
216041;End-cap;No;775;End-cap
216042;Aisle;Yes;1314;Aisle
216043;Aisle;No;863;Aisle
216044;End-cap;Yes;1412;End-cap
216045;Front of Store;Yes;1137;Front of Store
216046;End-cap;Yes;1316;End-cap
216047;Aisle;Yes;1302;Aisle
216048;Front of Store;Yes;1484;Front of Store
216049;Aisle;No;814;Aisle
216050;Aisle;No;711;Aisle
216051;Aisle;Yes;1290;Aisle
216052;Front of Store;No;715;Front of Store
216053;End-cap;No;921;End-cap
216054;Front of Store;No;851;Front of Store
216055;Aisle;No;829;Aisle
216056;End-cap;No;1107;End-cap
216057;Aisle;No;724;Aisle
216058;Aisle;No;903;Aisle
216059;Aisle;Yes;1458;Aisle
216060;Aisle;Yes;1309;Aisle
216061;Aisle;No;893;Aisle
216062;Front of Store;No;734;Front of Store
216063;Front of Store;Yes;1533;Front of Store
216064;End-cap;No;933;End-cap
216065;End-cap;Yes;1169;End-cap
216066;End-cap;Yes;1447;End-cap
216067;Front of Store;Yes;1407;Front of Store
216068;Aisle;Yes;1325;Aisle
216069;End-cap;No;769;End-cap
216070;End-cap;Yes;1415;End-cap
216071;End-cap;Yes;1370;End-cap
216072;Aisle;Yes;1253;Aisle
216073;Front of Store;Yes;1486;Front of Store
216074;Front of Store;Yes;1261;Front of Store
216075;Aisle;No;863;Aisle
216076;End-cap;No;900;End-cap
216077;Front of Store;Yes;1495;Front of Store
216078;End-cap;No;710;End-cap
216079;End-cap;No;800;End-cap
216080;Aisle;Yes;1310;Aisle
216081;End-cap;No;1009;End-cap
216082;Front of Store;No;880;Front of Store
216083;End-cap;No;844;End-cap
216084;Aisle;Yes;1482;Aisle
216085;End-cap;No;825;End-cap
216086;End-cap;Yes;1627;End-cap
216087;End-cap;Yes;1542;End-cap
216088;Front of Store;No;827;Front of Store
216089;Front of Store;Yes;1677;Front of Store
216090;End-cap;No;566;End-cap
216091;End-cap;Yes;1572;End-cap
216092;End-cap;No;865;End-cap
216093;Aisle;Yes;1664;Aisle
216094;Aisle;Yes;1468;Aisle
216095;End-cap;No;909;End-cap
216096;Front of Store;Yes;1237;Front of Store
216097;Front of Store;No;1160;Front of Store
216098;End-cap;No;848;End-cap
216099;Aisle;No;915;Aisle
216100;End-cap;No;976;End-cap
216101;Aisle;No;912;Aisle
216102;Aisle;No;889;Aisle
216103;Front of Store;Yes;1585;Front of Store
216104;Front of Store;No;896;Front of Store
216105;Aisle;No;775;Aisle
216106;Aisle;No;750;Aisle
216107;End-cap;Yes;1443;End-cap
216108;Aisle;Yes;1331;Aisle
216109;Aisle;No;719;Aisle
216110;Aisle;No;838;Aisle
216111;End-cap;No;849;End-cap
216112;Front of Store;Yes;1323;Front of Store
216113;End-cap;Yes;1585;End-cap
216114;End-cap;Yes;1272;End-cap
216115;Front of Store;Yes;1439;Front of Store
216116;Aisle;No;997;Aisle
216117;Aisle;Yes;1464;Aisle
216118;End-cap;No;747;End-cap
216119;Aisle;No;911;Aisle
216120;Aisle;Yes;1387;Aisle
216121;Front of Store;Yes;1509;Front of Store
216122;Front of Store;No;881;Front of Store
216123;Front of Store;No;715;Front of Store
216124;Aisle;No;935;Aisle
216125;End-cap;No;1059;End-cap
216126;End-cap;Yes;1305;End-cap
216127;End-cap;No;771;End-cap
216128;Aisle;No;880;Aisle
216129;Front of Store;No;755;Front of Store
216130;Aisle;Yes;1434;Aisle
216131;Aisle;No;781;Aisle
216132;Aisle;Yes;1381;Aisle
216133;Front of Store;Yes;1347;Front of Store
216134;Front of Store;Yes;1659;Front of Store
216135;Front of Store;Yes;1336;Front of Store
216136;End-cap;No;720;End-cap
216137;Front of Store;No;929;Front of Store
216138;Front of Store;No;936;Front of Store
216139;Front of Store;No;598;Front of Store
216140;End-cap;No;1067;End-cap
216141;Aisle;No;935;Aisle
216142;Aisle;Yes;1707;Aisle
216143;End-cap;No;1119;End-cap
216144;Aisle;No;979;Aisle
216145;End-cap;Yes;1293;End-cap
216146;End-cap;No;744;End-cap
216147;Aisle;No;776;Aisle
216148;Front of Store;No;1042;Front of Store
216149;Aisle;Yes;1282;Aisle
216150;End-cap;Yes;1433;End-cap
216151;End-cap;No;857;End-cap
216152;Aisle;No;888;Aisle
216153;Front of Store;Yes;1504;Front of Store
216154;End-cap;Yes;1391;End-cap
216155;Front of Store;No;927;Front of Store
216156;Front of Store;Yes;1525;Front of Store
216157;Aisle;No;996;Aisle
216158;Front of Store;No;1046;Front of Store
216159;Front of Store;No;1009;Front of Store
216160;Aisle;Yes;1596;Aisle
216161;Aisle;No;901;Aisle
216162;Front of Store;No;648;Front of Store
216163;Aisle;No;762;Aisle
216164;Front of Store;Yes;1133;Front of Store
216165;Aisle;No;919;Aisle
216166;End-cap;Yes;1247;End-cap
216167;Aisle;No;906;Aisle
216168;Front of Store;Yes;1507;Front of Store
216169;End-cap;No;1117;End-cap
216170;Aisle;Yes;1798;Aisle
216171;Front of Store;No;903;Front of Store
216172;Front of Store;Yes;1158;Front of Store
216173;Front of Store;Yes;1522;Front of Store
216174;Aisle;No;1114;Aisle
216175;Aisle;No;733;Aisle
216176;End-cap;Yes;1522;End-cap
216177;End-cap;No;810;End-cap
216178;Aisle;Yes;1232;Aisle
216179;Aisle;Yes;1425;Aisle
216180;Aisle;No;944;Aisle
216181;Aisle;Yes;1174;Aisle
216182;End-cap;No;1002;End-cap
216183;End-cap;Yes;1401;End-cap
216184;Aisle;No;801;Aisle
216185;End-cap;No;897;End-cap
216186;Front of Store;No;1084;Front of Store
216187;Front of Store;Yes;1188;Front of Store
216188;Aisle;No;962;Aisle
216189;End-cap;Yes;1445;End-cap
216190;Front of Store;Yes;1308;Front of Store
216191;Aisle;No;846;Aisle
216192;Aisle;No;821;Aisle
216193;End-cap;No;1019;End-cap
216194;Aisle;No;796;Aisle
216195;End-cap;No;891;End-cap
216196;End-cap;Yes;1525;End-cap
216197;Aisle;Yes;1179;Aisle
216198;Front of Store;No;764;Front of Store
216199;Aisle;No;924;Aisle
216200;End-cap;Yes;1181;End-cap
216201;Aisle;No;1135;Aisle
216202;Aisle;No;841;Aisle
216203;Aisle;No;1176;Aisle
216204;Aisle;No;980;Aisle
216205;End-cap;Yes;1498;End-cap
216206;Aisle;No;908;Aisle
216207;Aisle;Yes;1243;Aisle
216208;End-cap;Yes;1444;End-cap
216209;Aisle;No;855;Aisle
216210;End-cap;No;1105;End-cap
216211;Aisle;No;762;Aisle
216212;Aisle;Yes;1330;Aisle
216213;Aisle;No;956;Aisle
216214;Aisle;No;998;Aisle
216215;Aisle;No;577;Aisle
216216;Front of Store;No;809;Front of Store
216217;Front of Store;No;884;Front of Store
216218;Front of Store;No;830;Front of Store
216219;End-cap;Yes;1440;End-cap
216220;End-cap;Yes;1338;End-cap
216221;Front of Store;No;856;Front of Store
216222;Front of Store;No;1057;Front of Store
216223;Front of Store;No;945;Front of Store
216224;End-cap;Yes;1278;End-cap
216225;Front of Store;Yes;1370;Front of Store
216226;Front of Store;Yes;1462;Front of Store
216227;End-cap;No;907;End-cap
216228;End-cap;Yes;1202;End-cap
216229;Aisle;No;878;Aisle
216230;Aisle;No;755;Aisle
216231;Aisle;No;1110;Aisle
216232;End-cap;No;807;End-cap
216233;Aisle;Yes;1769;Aisle
216234;Aisle;No;802;Aisle
216235;Front of Store;No;941;Front of Store
216236;Front of Store;Yes;1316;Front of Store
216237;Front of Store;No;575;Front of Store
216238;Aisle;Yes;1101;Aisle
216239;Front of Store;Yes;1314;Front of Store
216240;Front of Store;No;784;Front of Store
216241;End-cap;No;812;End-cap
216242;Aisle;No;798;Aisle
216243;Aisle;No;874;Aisle
216244;End-cap;No;908;End-cap
216245;Front of Store;No;811;Front of Store
216246;Aisle;Yes;1545;Aisle
216247;End-cap;Yes;1604;End-cap
216248;Aisle;No;925;Aisle
216249;Aisle;Yes;1231;Aisle
216250;Front of Store;No;964;Front of Store
216251;Front of Store;Yes;1534;Front of Store
216252;Aisle;No;776;Aisle
216253;End-cap;No;819;End-cap
216254;End-cap;No;699;End-cap
216255;Aisle;Yes;1339;Aisle
216256;End-cap;No;980;End-cap
216257;Aisle;No;1054;Aisle
216258;End-cap;No;927;End-cap
216259;Aisle;No;976;Aisle
216260;End-cap;Yes;1121;End-cap
216261;End-cap;Yes;1268;End-cap
216262;Aisle;No;770;Aisle
216263;Aisle;No;742;Aisle
216264;End-cap;No;761;End-cap
216265;Aisle;Yes;1422;Aisle
216266;Front of Store;Yes;1133;Front of Store
216267;Front of Store;No;1034;Front of Store
216268;Aisle;Yes;1369;Aisle
216269;Aisle;Yes;1411;Aisle
216270;End-cap;Yes;1449;End-cap
216271;Front of Store;No;970;Front of Store
216272;Aisle;No;698;Aisle
216273;End-cap;No;963;End-cap
216274;End-cap;No;1006;End-cap
216275;Aisle;Yes;1331;Aisle
216276;End-cap;Yes;1288;End-cap
216277;Front of Store;Yes;1190;Front of Store
216278;Front of Store;No;546;Front of Store
216279;Aisle;No;929;Aisle
216280;Front of Store;No;837;Front of Store
216281;Aisle;No;766;Aisle
216282;End-cap;Yes;1418;End-cap
216283;Front of Store;Yes;1449;Front of Store
216284;End-cap;Yes;1485;End-cap
216285;Aisle;No;764;Aisle
216286;Aisle;Yes;1216;Aisle
216287;End-cap;No;837;End-cap
216288;End-cap;No;764;End-cap
216289;End-cap;No;835;End-cap
216290;Aisle;Yes;1748;Aisle
216291;Front of Store;Yes;1453;Front of Store
216292;Front of Store;Yes;1209;Front of Store
216293;End-cap;No;863;End-cap
216294;Aisle;Yes;1467;Aisle
216295;Aisle;Yes;1377;Aisle
216296;End-cap;Yes;1290;End-cap
216297;Aisle;Yes;1531;Aisle
216298;Front of Store;No;821;Front of Store
216299;End-cap;Yes;1606;End-cap
216300;Front of Store;Yes;1408;Front of Store
216301;Aisle;No;882;Aisle
216302;Aisle;No;876;Aisle
216303;End-cap;No;751;End-cap
216304;End-cap;No;979;End-cap
216305;Front of Store;Yes;1763;Front of Store
216306;Front of Store;No;815;Front of Store
216307;Front of Store;Yes;1405;Front of Store
216308;Aisle;Yes;1214;Aisle
216309;Aisle;Yes;1219;Aisle
216310;Aisle;Yes;1328;Aisle
216311;Front of Store;No;871;Front of Store
216312;Front of Store;No;908;Front of Store
216313;Aisle;Yes;1442;Aisle
216314;Aisle;No;737;Aisle
216315;Aisle;No;1038;Aisle
216316;Aisle;No;1066;Aisle
216317;Front of Store;No;898;Front of Store
216318;Aisle;No;1084;Aisle
216319;End-cap;Yes;1331;End-cap
216320;End-cap;Yes;1629;End-cap
216321;Aisle;Yes;1455;Aisle
216322;End-cap;No;888;End-cap
216323;End-cap;No;878;End-cap
216324;Aisle;Yes;1348;Aisle
216325;Front of Store;No;836;Front of Store
216326;Front of Store;Yes;1487;Front of Store
216327;End-cap;No;807;End-cap
216328;Aisle;Yes;1139;Aisle
216329;End-cap;Yes;1592;End-cap
216330;Aisle;No;738;Aisle
216331;End-cap;Yes;1162;End-cap
216332;Front of Store;Yes;1386;Front of Store
216333;Aisle;No;783;Aisle
216334;End-cap;Yes;1379;End-cap
216335;Aisle;Yes;915;Aisle
216336;End-cap;No;755;End-cap
216337;End-cap;No;749;End-cap
216338;Aisle;Yes;1563;Aisle
216339;End-cap;Yes;1619;End-cap
216340;Aisle;No;907;Aisle
216341;Aisle;Yes;1046;Aisle
216342;Aisle;No;828;Aisle
216343;Front of Store;No;886;Front of Store
216344;Aisle;No;863;Aisle
216345;Aisle;No;906;Aisle
216346;End-cap;Yes;1712;End-cap
216347;Aisle;No;797;Aisle
216348;Front of Store;No;850;Front of Store
216349;End-cap;No;828;End-cap
216350;End-cap;No;737;End-cap
216351;Aisle;No;884;Aisle
216352;End-cap;Yes;1655;End-cap
216353;End-cap;Yes;1371;End-cap
216354;Aisle;Yes;1447;Aisle
216355;End-cap;No;922;End-cap
216356;Aisle;No;799;Aisle
216357;Front of Store;No;771;Front of Store
216358;Aisle;No;890;Aisle
216359;End-cap;No;832;End-cap
216360;Aisle;Yes;1234;Aisle
216361;End-cap;No;801;End-cap
216362;Aisle;No;774;Aisle
216363;End-cap;No;978;End-cap
216364;End-cap;No;815;End-cap
216365;Aisle;No;632;Aisle
216366;Front of Store;No;858;Front of Store
216367;Aisle;No;815;Aisle
216368;End-cap;Yes;1338;End-cap
216369;Front of Store;Yes;1330;Front of Store
216370;Aisle;No;967;Aisle
216371;Aisle;No;896;Aisle
216372;Front of Store;Yes;1789;Front of Store
216373;Front of Store;No;1003;Front of Store
216374;Aisle;Yes;1532;Aisle
216375;Front of Store;No;837;Front of Store
216376;Aisle;No;1087;Aisle
216377;Aisle;No;971;Aisle
216378;End-cap;No;658;End-cap
216379;Aisle;No;975;Aisle
216380;Front of Store;Yes;1436;Front of Store
216381;End-cap;No;798;End-cap
216382;Aisle;No;827;Aisle
216383;End-cap;No;883;End-cap
216384;End-cap;No;1004;End-cap
216385;Front of Store;Yes;1588;Front of Store
216386;Aisle;Yes;1458;Aisle
216387;Aisle;No;839;Aisle
216388;End-cap;Yes;1262;End-cap
216389;Aisle;No;819;Aisle
216390;End-cap;Yes;1540;End-cap
216391;Aisle;No;790;Aisle
216392;Aisle;Yes;1313;Aisle
216393;Aisle;No;1051;Aisle
216394;Aisle;No;968;Aisle
216395;End-cap;No;883;End-cap
216396;Front of Store;Yes;1357;Front of Store
216397;Aisle;No;1005;Aisle
216398;Front of Store;No;771;Front of Store
216399;End-cap;No;828;End-cap
216400;Aisle;Yes;989;Aisle
216401;Front of Store;Yes;1761;Front of Store
216402;Front of Store;Yes;1496;Front of Store
216403;Front of Store;Yes;1258;Front of Store
216404;End-cap;No;886;End-cap
216405;Front of Store;No;891;Front of Store
216406;End-cap;No;1001;End-cap
216407;Aisle;Yes;1353;Aisle
216408;Front of Store;No;721;Front of Store
216409;Front of Store;No;873;Front of Store
216410;Aisle;Yes;1546;Aisle
216411;Front of Store;No;894;Front of Store
216412;Front of Store;No;932;Front of Store
216413;End-cap;No;1035;End-cap
216414;Aisle;No;878;Aisle
216415;Aisle;No;948;Aisle
216416;Front of Store;No;843;Front of Store
216417;Aisle;No;852;Aisle
216418;Aisle;Yes;1213;Aisle
216419;End-cap;No;773;End-cap
216420;End-cap;No;763;End-cap
216421;End-cap;No;762;End-cap
216422;Front of Store;No;803;Front of Store
216423;Front of Store;No;748;Front of Store
216424;Aisle;Yes;1210;Aisle
216425;Aisle;Yes;1210;Aisle
216426;End-cap;No;1053;End-cap
216427;Front of Store;No;784;Front of Store
216428;End-cap;No;874;End-cap
216429;Front of Store;No;1026;Front of Store
216430;Aisle;No;890;Aisle
216431;Aisle;No;869;Aisle
216432;Front of Store;No;725;Front of Store
216433;Front of Store;Yes;1574;Front of Store
216434;End-cap;No;786;End-cap
216435;Front of Store;Yes;1340;Front of Store
216436;End-cap;Yes;1515;End-cap
216437;End-cap;No;882;End-cap
216438;Front of Store;No;1007;Front of Store
216439;Front of Store;Yes;1181;Front of Store
216440;Front of Store;No;850;Front of Store
216441;End-cap;No;848;End-cap
216442;Aisle;Yes;1079;Aisle
216443;Aisle;No;826;Aisle
216444;Front of Store;No;938;Front of Store
216445;End-cap;No;935;End-cap
216446;End-cap;No;817;End-cap
216447;Aisle;Yes;1354;Aisle
216448;End-cap;No;846;End-cap
216449;Front of Store;No;763;Front of Store
216450;Aisle;Yes;1338;Aisle
216451;Aisle;Yes;1505;Aisle
216452;Front of Store;No;714;Front of Store
216453;End-cap;No;925;End-cap
216454;Aisle;No;837;Aisle
216455;Aisle;Yes;1769;Aisle
216456;End-cap;Yes;1642;End-cap
216457;Front of Store;Yes;1217;Front of Store
216458;Aisle;Yes;1483;Aisle
216459;End-cap;No;714;End-cap
216460;Front of Store;Yes;1205;Front of Store
216461;Front of Store;No;953;Front of Store
216462;Front of Store;No;721;Front of Store
216463;Front of Store;No;854;Front of Store
216464;End-cap;Yes;1291;End-cap
216465;Aisle;No;790;Aisle
216466;Front of Store;Yes;1393;Front of Store
216467;End-cap;No;839;End-cap
216468;Aisle;No;785;Aisle
216469;End-cap;No;779;End-cap
216470;Front of Store;No;763;Front of Store
216471;Front of Store;No;905;Front of Store
216472;Front of Store;No;844;Front of Store
216473;Front of Store;Yes;1384;Front of Store
216474;Aisle;No;1016;Aisle
216475;Front of Store;No;845;Front of Store
216476;End-cap;No;834;End-cap
216477;Front of Store;No;883;Front of Store
216478;End-cap;No;1015;End-cap
216479;Front of Store;No;811;Front of Store
216480;Aisle;Yes;1274;Aisle
216481;Aisle;No;867;Aisle
216482;End-cap;Yes;1678;End-cap
216483;Aisle;No;838;Aisle
216484;End-cap;No;669;End-cap
216485;Front of Store;No;866;Front of Store
216486;End-cap;Yes;1438;End-cap
216487;Aisle;Yes;1619;Aisle
216488;End-cap;No;991;End-cap
216489;Front of Store;No;764;Front of Store
216490;Aisle;Yes;1345;Aisle
216491;Aisle;No;679;Aisle
216492;Front of Store;Yes;1605;Front of Store
216493;Front of Store;Yes;1431;Front of Store
216494;Front of Store;No;740;Front of Store
216495;Front of Store;No;621;Front of Store
216496;Aisle;Yes;1242;Aisle
216497;End-cap;No;1061;End-cap
216498;End-cap;Yes;1142;End-cap
216499;Aisle;No;951;Aisle
216500;Front of Store;No;1057;Front of Store
216501;Aisle;Yes;1329;Aisle
216502;Aisle;No;1004;Aisle
216503;Front of Store;Yes;1566;Front of Store
216504;End-cap;Yes;1483;End-cap
216505;Aisle;No;894;Aisle
216506;End-cap;No;812;End-cap
216507;End-cap;No;811;End-cap
216508;Aisle;No;1004;Aisle
216509;End-cap;Yes;1499;End-cap
216510;Front of Store;Yes;1339;Front of Store
216511;End-cap;No;654;End-cap
216512;Front of Store;No;905;Front of Store
216513;Front of Store;Yes;1316;Front of Store
216514;Aisle;Yes;1294;Aisle
216515;Front of Store;No;867;Front of Store
216516;End-cap;Yes;1343;End-cap
216517;End-cap;No;848;End-cap
216518;Front of Store;No;915;Front of Store
216519;Front of Store;No;895;Front of Store
216520;Front of Store;Yes;1192;Front of Store
216521;Aisle;No;842;Aisle
216522;Front of Store;No;1125;Front of Store
216523;Front of Store;No;710;Front of Store
216524;End-cap;Yes;1512;End-cap
216525;Aisle;No;754;Aisle
216526;Front of Store;No;820;Front of Store
216527;End-cap;No;591;End-cap
216528;End-cap;Yes;1397;End-cap
216529;End-cap;Yes;1420;End-cap
216530;End-cap;No;1008;End-cap
216531;Aisle;No;908;Aisle
216532;End-cap;No;872;End-cap
216533;Front of Store;No;893;Front of Store
216534;Front of Store;No;925;Front of Store
216535;Front of Store;Yes;1442;Front of Store
216536;End-cap;No;877;End-cap
216537;End-cap;No;875;End-cap
216538;Aisle;No;1035;Aisle
216539;End-cap;No;898;End-cap
216540;End-cap;Yes;1200;End-cap
216541;Front of Store;Yes;1671;Front of Store
216542;Aisle;Yes;1565;Aisle
216543;Front of Store;Yes;1545;Front of Store
216544;Front of Store;Yes;1638;Front of Store
216545;Aisle;Yes;1697;Aisle
216546;Aisle;Yes;1416;Aisle
216547;End-cap;No;1042;End-cap
216548;End-cap;Yes;1650;End-cap
216549;End-cap;No;715;End-cap
216550;End-cap;No;973;End-cap
216551;Aisle;No;938;Aisle
216552;End-cap;No;1088;End-cap
216553;Aisle;No;844;Aisle
216554;Aisle;No;910;Aisle
216555;End-cap;Yes;1619;End-cap
216556;End-cap;No;890;End-cap
216557;Front of Store;No;872;Front of Store
216558;End-cap;Yes;1491;End-cap
216559;End-cap;No;1113;End-cap
216560;End-cap;Yes;1526;End-cap
216561;Front of Store;No;927;Front of Store
216562;Aisle;No;960;Aisle
216563;Aisle;No;838;Aisle
216564;Aisle;No;824;Aisle
216565;Aisle;No;948;Aisle
216566;Aisle;Yes;1376;Aisle
216567;Aisle;Yes;1334;Aisle
216568;End-cap;Yes;1286;End-cap
216569;Front of Store;Yes;1419;Front of Store
216570;Front of Store;Yes;1631;Front of Store
216571;Aisle;No;903;Aisle
216572;Front of Store;No;928;Front of Store
216573;End-cap;No;918;End-cap
216574;Aisle;Yes;1360;Aisle
216575;Front of Store;Yes;1650;Front of Store
216576;Front of Store;Yes;1280;Front of Store
216577;End-cap;Yes;1439;End-cap
216578;Aisle;Yes;1651;Aisle
216579;Aisle;No;955;Aisle
216580;End-cap;Yes;1616;End-cap
216581;Aisle;Yes;1330;Aisle
216582;Front of Store;No;1006;Front of Store
216583;End-cap;No;892;End-cap
216584;Aisle;Yes;1533;Aisle
216585;Front of Store;No;888;Front of Store
216586;Aisle;No;968;Aisle
