Product ID;Product Category;Seasonal;terms;section;season;material;origin
217037;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Bangladesh
217038;clothing;Yes;jackets;WOMAN;Winter;Acrylic;Brazil
217039;clothing;Yes;t-shirts;MAN;Spring;Cotton;China
217040;clothing;Yes;t-shirts;MAN;Winter;Wool;China
217041;clothing;No;jackets;WOMAN;Winter;Cotton;Pakistan
217042;clothing;Yes;shoes;MAN;Spring;Linen;China
217043;clothing;No;jackets;WOMAN;Summer;Cotton;India
217044;clothing;No;shoes;WOMAN;Winter;Acrylic;Argentina
217045;clothing;Yes;sweaters;MAN;Spring;Linen Blend;India
217046;clothing;No;jackets;WOMAN;Winter;Wool;China
217047;clothing;No;t-shirts;WOMAN;Winter;Wool Blend;Cambodia
217048;clothing;No;jackets;WOMAN;Autumn;Denim;Bangladesh
217049;clothing;Yes;shoes;WOMAN;Winter;Wool Blend;Cambodia
217050;clothing;Yes;jackets;WOMAN;Winter;Wool;China
217051;clothing;No;jackets;MAN;Winter;Acrylic;China
217052;clothing;Yes;sweaters;MAN;Winter;Cotton;Bangladesh
217053;clothing;No;t-shirts;WOMAN;Winter;Acrylic;Pakistan
217054;clothing;Yes;t-shirts;WOMAN;Summer;Cotton;India
217055;clothing;No;jackets;MAN;Winter;Wool Blend;Bangladesh
217056;clothing;No;sweaters;MAN;Autumn;Wool;India
217057;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Vietnam
217058;clothing;Yes;jackets;WOMAN;Autumn;Wool;China
217059;clothing;Yes;jackets;MAN;Autumn;Wool Blend;Pakistan
217060;clothing;Yes;jackets;WOMAN;Spring;Linen;Turkey
217061;clothing;Yes;jackets;MAN;Winter;Wool;Portugal
217062;clothing;No;jackets;WOMAN;Summer;Cotton;Spain
217063;clothing;Yes;jackets;WOMAN;Winter;Wool;China
217064;clothing;No;shoes;WOMAN;Summer;Cotton;Brazil
217065;clothing;No;jackets;WOMAN;Autumn;Wool;Bangladesh
217066;clothing;No;t-shirts;WOMAN;Winter;Wool;Morocco
217067;clothing;No;t-shirts;WOMAN;Winter;Wool;Portugal
217068;clothing;No;t-shirts;MAN;Winter;Wool Blend;Portugal
217069;clothing;Yes;jackets;MAN;Spring;Cotton;Bangladesh
217070;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Turkey
217071;clothing;Yes;shoes;MAN;Summer;Linen;Pakistan
217072;clothing;Yes;sweaters;MAN;Summer;Cotton;Brazil
217073;clothing;Yes;jackets;MAN;Spring;Cotton;Turkey
217074;clothing;Yes;jackets;MAN;Autumn;Satin;China
217075;clothing;No;jackets;MAN;Winter;Wool;Spain
217076;clothing;Yes;jeans;WOMAN;Spring;Linen;Bangladesh
217077;clothing;Yes;t-shirts;WOMAN;Spring;Cotton;Morocco
217078;clothing;No;sweaters;WOMAN;Summer;Cotton;Portugal
217079;clothing;No;shoes;MAN;Winter;Wool Blend;Vietnam
217080;clothing;Yes;jackets;WOMAN;Autumn;Acrylic;India
217081;clothing;Yes;jackets;WOMAN;Summer;Linen Blend;Spain
217082;clothing;Yes;sweaters;WOMAN;Spring;Cotton;Pakistan
217083;clothing;Yes;jackets;WOMAN;Summer;Linen;Turkey
217084;clothing;Yes;jackets;WOMAN;Winter;Polyester;Turkey
217085;clothing;No;sweaters;WOMAN;Autumn;Polyester;China
217086;clothing;Yes;jackets;WOMAN;Spring;Cotton;Bangladesh
217087;clothing;No;sweaters;MAN;Autumn;Polyester;Bangladesh
217088;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;Portugal
217089;clothing;No;sweaters;WOMAN;Autumn;Polyester;Vietnam
217090;clothing;No;jackets;WOMAN;Autumn;Wool;Bangladesh
217091;clothing;No;jackets;MAN;Summer;Cotton;India
217092;clothing;No;jackets;WOMAN;Winter;Wool;China
217093;clothing;No;jackets;MAN;Summer;Linen;Spain
217094;clothing;No;shoes;WOMAN;Spring;Cotton;Pakistan
217095;clothing;Yes;shoes;MAN;Spring;Cotton;Turkey
217096;clothing;Yes;t-shirts;MAN;Winter;Wool Blend;Bangladesh
217097;clothing;No;sweaters;WOMAN;Summer;Linen;Portugal
217098;clothing;No;jackets;MAN;Autumn;Wool;India
217099;clothing;Yes;jackets;WOMAN;Spring;Denim;Morocco
217100;clothing;Yes;jackets;WOMAN;Spring;Cotton;Bangladesh
217101;clothing;Yes;sweaters;WOMAN;Autumn;Denim;Brazil
217102;clothing;No;t-shirts;WOMAN;Winter;Wool Blend;Bangladesh
217103;clothing;Yes;t-shirts;WOMAN;Winter;Wool;China
217104;clothing;No;jackets;WOMAN;Winter;Wool;China
217105;clothing;No;jackets;WOMAN;Autumn;Wool;Bangladesh
217106;clothing;Yes;jackets;WOMAN;Winter;Polyester;Turkey
217107;clothing;Yes;sweaters;MAN;Summer;Linen Blend;Turkey
217108;clothing;Yes;jackets;MAN;Autumn;Denim;Vietnam
217109;clothing;Yes;jeans;WOMAN;Autumn;Cotton;Turkey
217110;clothing;Yes;jeans;WOMAN;Winter;Cotton;Turkey
217111;clothing;Yes;t-shirts;WOMAN;Spring;Denim;Brazil
217112;clothing;No;t-shirts;WOMAN;Autumn;Cotton;Portugal
217113;clothing;No;sweaters;WOMAN;Winter;Cotton;Turkey
217114;clothing;Yes;jackets;WOMAN;Spring;Linen Blend;Spain
217115;clothing;No;jackets;WOMAN;Winter;Cotton;Turkey
217116;clothing;No;jackets;MAN;Autumn;Cotton;China
217117;clothing;Yes;jackets;MAN;Spring;Cotton;Cambodia
217118;clothing;No;jackets;WOMAN;Summer;Linen;Vietnam
217119;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Bangladesh
217120;clothing;Yes;sweaters;MAN;Winter;Acrylic;Portugal
217121;clothing;Yes;jackets;WOMAN;Autumn;Acrylic;Turkey
217122;clothing;No;jackets;WOMAN;Spring;Linen;Bangladesh
217123;clothing;No;jackets;WOMAN;Autumn;Wool;Bangladesh
217124;clothing;No;jackets;WOMAN;Summer;Cotton;Bangladesh
217125;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;China
217126;clothing;No;shoes;MAN;Winter;Wool;Bangladesh
217127;clothing;Yes;jackets;WOMAN;Spring;Linen;Spain
217128;clothing;Yes;shoes;MAN;Spring;Linen;China
217129;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Portugal
217130;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Portugal
217131;clothing;Yes;jackets;WOMAN;Spring;Linen;Turkey
217132;clothing;Yes;jackets;WOMAN;Autumn;Cotton;Morocco
217133;clothing;Yes;jackets;WOMAN;Spring;Linen;China
217134;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Morocco
217135;clothing;No;shoes;WOMAN;Autumn;Polyester;Turkey
217136;clothing;Yes;shoes;WOMAN;Spring;Cotton;Bangladesh
217137;clothing;No;jackets;WOMAN;Winter;Wool Blend;Turkey
217138;clothing;No;jackets;WOMAN;Autumn;Wool;China
217139;clothing;No;jackets;WOMAN;Winter;Wool;China
217140;clothing;No;sweaters;WOMAN;Winter;Wool;Portugal
217141;clothing;No;jackets;MAN;Spring;Linen;Vietnam
217142;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Turkey
217143;clothing;Yes;jackets;WOMAN;Autumn;Viscose;Bangladesh
217144;clothing;Yes;jackets;MAN;Spring;Denim;China
217145;clothing;No;sweaters;WOMAN;Autumn;Wool;Spain
217146;clothing;Yes;jackets;WOMAN;Autumn;Wool;Turkey
217147;clothing;No;jackets;MAN;Winter;Wool;China
217148;clothing;No;sweaters;WOMAN;Autumn;Denim;China
217149;clothing;Yes;jackets;MAN;Spring;Linen Blend;Spain
217150;clothing;No;jackets;WOMAN;Autumn;Polyester;Morocco
217151;clothing;No;jackets;MAN;Winter;Wool;China
217152;clothing;No;sweaters;WOMAN;Winter;Wool;Morocco
217153;clothing;Yes;jackets;WOMAN;Autumn;Wool;Turkey
217154;clothing;No;sweaters;MAN;Spring;Denim;Turkey
217155;clothing;No;jackets;WOMAN;Autumn;Cotton;Bangladesh
217156;clothing;Yes;jackets;MAN;Summer;Cotton;Turkey
217157;clothing;Yes;jackets;WOMAN;Winter;Cotton;China
217158;clothing;No;jackets;WOMAN;Autumn;Cotton;Morocco
217159;clothing;No;t-shirts;WOMAN;Summer;Linen;Morocco
217160;clothing;No;shoes;WOMAN;Winter;Wool;Spain
217161;clothing;No;sweaters;WOMAN;Winter;Wool Blend;Cambodia
217162;clothing;No;shoes;WOMAN;Autumn;Wool Blend;Brazil
217163;clothing;No;sweaters;WOMAN;Winter;Wool;Morocco
217164;clothing;Yes;jackets;WOMAN;Summer;Linen Blend;Bangladesh
217165;clothing;No;jackets;MAN;Summer;Linen;Cambodia
217166;clothing;Yes;jackets;MAN;Summer;Linen;China
217167;clothing;No;jackets;MAN;Winter;Wool Blend;Bangladesh
217168;clothing;No;sweaters;MAN;Autumn;Wool;Bangladesh
217169;clothing;Yes;shoes;WOMAN;Autumn;Wool Blend;Bangladesh
217170;clothing;No;jackets;WOMAN;Autumn;Wool;Vietnam
217171;clothing;No;sweaters;WOMAN;Summer;Cotton;Bangladesh
217172;clothing;No;sweaters;WOMAN;Autumn;Wool;Turkey
217173;clothing;No;jackets;MAN;Winter;Wool;India
217174;clothing;Yes;jackets;WOMAN;Autumn;Viscose;Turkey
217175;clothing;Yes;jackets;WOMAN;Spring;Linen;Turkey
217176;clothing;Yes;shoes;MAN;Spring;Cotton;Morocco
217177;clothing;Yes;t-shirts;MAN;Spring;Cotton;India
217178;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;China
217179;clothing;No;jackets;WOMAN;Winter;Wool;Bangladesh
217180;clothing;Yes;shoes;WOMAN;Autumn;Polyester;Turkey
217181;clothing;Yes;jackets;WOMAN;Autumn;Wool;Portugal
217182;clothing;No;jackets;MAN;Autumn;Denim;India
217183;clothing;Yes;shoes;MAN;Autumn;Viscose;India
217184;clothing;Yes;sweaters;MAN;Autumn;Wool Blend;Argentina
217185;clothing;No;t-shirts;WOMAN;Autumn;Cotton;Bangladesh
217186;clothing;Yes;sweaters;MAN;Winter;Wool;India
217187;clothing;Yes;jackets;MAN;Autumn;Cotton;India
217188;clothing;Yes;jackets;MAN;Spring;Linen;China
217189;clothing;No;t-shirts;WOMAN;Spring;Linen Blend;Morocco
217190;clothing;Yes;jackets;MAN;Winter;Polyester;China
217191;clothing;Yes;jackets;WOMAN;Winter;Wool;China
217192;clothing;No;sweaters;MAN;Winter;Wool Blend;Portugal
217193;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Vietnam
217194;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;China
217195;clothing;Yes;jackets;WOMAN;Autumn;Denim;China
217196;clothing;No;jeans;WOMAN;Autumn;Cotton;Turkey
217197;clothing;No;t-shirts;WOMAN;Winter;Wool Blend;Brazil
217198;clothing;No;t-shirts;WOMAN;Summer;Linen;Pakistan
217199;clothing;No;shoes;MAN;Spring;Cotton;Bangladesh
217200;clothing;No;jackets;WOMAN;Winter;Wool;Morocco
217201;clothing;Yes;shoes;MAN;Summer;Cotton;Morocco
217202;clothing;No;shoes;MAN;Spring;Linen;Bangladesh
217203;clothing;Yes;jackets;WOMAN;Autumn;Wool;Spain
217204;clothing;No;t-shirts;WOMAN;Autumn;Acrylic;India
217205;clothing;No;jackets;MAN;Spring;Cotton;Bangladesh
217206;clothing;Yes;t-shirts;MAN;Winter;Acrylic;Morocco
217207;clothing;Yes;sweaters;WOMAN;Winter;Acrylic;India
217208;clothing;No;jackets;WOMAN;Autumn;Viscose;Bangladesh
217209;clothing;Yes;t-shirts;WOMAN;Summer;Linen Blend;Turkey
217210;clothing;No;t-shirts;MAN;Summer;Linen;Portugal
217211;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;China
217212;clothing;No;jackets;WOMAN;Summer;Linen;Vietnam
217213;clothing;Yes;jackets;MAN;Summer;Cotton;India
217214;clothing;Yes;jackets;WOMAN;Winter;Denim;Bangladesh
217215;clothing;Yes;jackets;MAN;Winter;Wool;Spain
217216;clothing;Yes;jackets;WOMAN;Winter;Polyester;Cambodia
217217;clothing;No;shoes;WOMAN;Winter;Wool Blend;China
217218;clothing;Yes;jackets;MAN;Autumn;Wool;Argentina
217219;clothing;Yes;jackets;MAN;Autumn;Cotton;Morocco
217220;clothing;No;shoes;WOMAN;Spring;Linen Blend;China
217221;clothing;Yes;jackets;WOMAN;Spring;Linen;Vietnam
217222;clothing;Yes;jackets;WOMAN;Autumn;Wool;Cambodia
217223;clothing;No;t-shirts;WOMAN;Autumn;Denim;China
217224;clothing;Yes;t-shirts;MAN;Autumn;Wool Blend;China
217225;clothing;No;t-shirts;WOMAN;Autumn;Wool Blend;China
217226;clothing;No;sweaters;MAN;Autumn;Wool;India
217227;clothing;No;jackets;WOMAN;Autumn;Wool;Pakistan
217228;clothing;Yes;jackets;MAN;Autumn;Cotton;Turkey
217229;clothing;Yes;jackets;WOMAN;Spring;Viscose;Portugal
217230;clothing;No;jackets;MAN;Autumn;Wool Blend;Cambodia
217231;clothing;Yes;t-shirts;WOMAN;Summer;Cotton;India
217232;clothing;No;sweaters;WOMAN;Autumn;Polyester;Morocco
217233;clothing;No;sweaters;WOMAN;Autumn;Denim;Vietnam
217234;clothing;No;jackets;WOMAN;Winter;Wool Blend;Brazil
217235;clothing;Yes;t-shirts;WOMAN;Autumn;Polyester;China
217236;clothing;No;jackets;MAN;Winter;Wool;China
217237;clothing;Yes;jackets;WOMAN;Summer;Cotton;China
217238;clothing;Yes;sweaters;MAN;Spring;Linen Blend;China
217239;clothing;No;jackets;MAN;Autumn;Wool Blend;China
217240;clothing;Yes;shoes;WOMAN;Summer;Wool;Turkey
217241;clothing;No;jackets;WOMAN;Autumn;Viscose;Pakistan
217242;clothing;Yes;jackets;MAN;Spring;Linen;Turkey
217243;clothing;Yes;jackets;WOMAN;Autumn;Polyester;China
217244;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;Spain
217245;clothing;No;sweaters;MAN;Autumn;Wool;Vietnam
217246;clothing;No;sweaters;MAN;Winter;Cotton;China
217247;clothing;No;t-shirts;MAN;Winter;Wool;China
217248;clothing;Yes;jackets;WOMAN;Spring;Linen Blend;Portugal
217249;clothing;Yes;jackets;MAN;Winter;Wool;Bangladesh
217250;clothing;Yes;shoes;WOMAN;Spring;Linen;Portugal
217251;clothing;No;sweaters;MAN;Autumn;Wool;Bangladesh
217252;clothing;Yes;shoes;WOMAN;Winter;Acrylic;Spain
217253;clothing;Yes;jackets;WOMAN;Winter;Wool;China
217254;clothing;Yes;jackets;WOMAN;Spring;Linen;India
217255;clothing;Yes;jackets;MAN;Autumn;Denim;Bangladesh
217256;clothing;Yes;t-shirts;WOMAN;Spring;Viscose;Portugal
217257;clothing;No;t-shirts;WOMAN;Winter;Wool Blend;Cambodia
217258;clothing;Yes;shoes;WOMAN;Summer;Cotton;Spain
217259;clothing;Yes;sweaters;WOMAN;Winter;Wool;China
217260;clothing;Yes;jackets;WOMAN;Spring;Denim;Cambodia
217261;clothing;No;jackets;WOMAN;Winter;Cotton;Morocco
217262;clothing;No;jackets;MAN;Autumn;Polyester;India
217263;clothing;No;jackets;MAN;Summer;Linen;China
217264;clothing;No;jackets;MAN;Autumn;Acrylic;China
217265;clothing;No;jackets;WOMAN;Autumn;Cotton;China
217266;clothing;No;jackets;WOMAN;Winter;Acrylic;Brazil
217267;clothing;Yes;shoes;WOMAN;Autumn;Viscose;Pakistan
217268;clothing;Yes;jackets;WOMAN;Winter;Cotton;Turkey
217269;clothing;No;t-shirts;WOMAN;Autumn;Wool Blend;India
217270;clothing;Yes;t-shirts;MAN;Spring;Cotton;Turkey
217271;clothing;Yes;t-shirts;WOMAN;Autumn;Wool;Spain
217272;clothing;Yes;t-shirts;MAN;Spring;Linen;Vietnam
217273;clothing;Yes;jackets;WOMAN;Spring;Polyester;Portugal
217274;clothing;No;jackets;WOMAN;Autumn;Polyester;Portugal
217275;clothing;No;sweaters;MAN;Autumn;Wool Blend;Portugal
217276;clothing;Yes;jackets;MAN;Spring;Linen;Bangladesh
217277;clothing;Yes;sweaters;MAN;Spring;Linen Blend;Vietnam
217278;clothing;Yes;jackets;MAN;Summer;Linen Blend;India
217279;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Cambodia
217280;clothing;Yes;sweaters;WOMAN;Autumn;Polyester;Portugal
217281;clothing;Yes;jackets;MAN;Autumn;Wool Blend;Morocco
217282;clothing;No;jackets;WOMAN;Autumn;Denim;Portugal
217283;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Portugal
217284;clothing;Yes;jackets;MAN;Autumn;Wool Blend;India
217285;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Turkey
217286;clothing;Yes;jackets;WOMAN;Winter;Wool;Bangladesh
217287;clothing;No;t-shirts;WOMAN;Autumn;Cotton;Pakistan
217288;clothing;No;jackets;MAN;Summer;Linen;Turkey
217289;clothing;Yes;t-shirts;WOMAN;Autumn;Wool Blend;Turkey
217290;clothing;Yes;jackets;MAN;Winter;Wool Blend;Spain
217291;clothing;Yes;shoes;MAN;Spring;Cotton;Turkey
217292;clothing;Yes;sweaters;WOMAN;Spring;Linen;China
217293;clothing;Yes;jackets;MAN;Autumn;Cotton;Portugal
217294;clothing;No;jackets;WOMAN;Winter;Wool;China
217295;clothing;Yes;jackets;MAN;Spring;Cotton;Turkey
217296;clothing;Yes;jackets;WOMAN;Autumn;Cotton;Spain
217297;clothing;Yes;jackets;MAN;Winter;Wool;Argentina
217298;clothing;No;jeans;WOMAN;Autumn;Cotton;Brazil
217299;clothing;No;jackets;WOMAN;Spring;Polyester;Turkey
217300;clothing;No;shoes;MAN;Winter;Polyester;Cambodia
217301;clothing;Yes;jeans;WOMAN;Winter;Wool;China
217302;clothing;Yes;jeans;WOMAN;Spring;Cotton;China
217303;clothing;No;sweaters;WOMAN;Winter;Wool;China
217304;clothing;Yes;sweaters;WOMAN;Autumn;Cotton;Turkey
217305;clothing;No;jackets;WOMAN;Spring;Viscose;India
217306;clothing;Yes;jackets;MAN;Autumn;Wool;China
217307;clothing;No;shoes;WOMAN;Spring;Linen;Brazil
217308;clothing;No;jackets;WOMAN;Winter;Cotton;China
217309;clothing;No;jackets;WOMAN;Autumn;Polyester;India
217310;clothing;Yes;jackets;WOMAN;Autumn;Cotton;India
217311;clothing;No;sweaters;WOMAN;Autumn;Wool Blend;China
217312;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Cambodia
217313;clothing;No;sweaters;WOMAN;Autumn;Wool Blend;Spain
217314;clothing;Yes;jackets;WOMAN;Summer;Linen;Brazil
217315;clothing;Yes;jackets;WOMAN;Autumn;Viscose;Bangladesh
217316;clothing;Yes;jackets;WOMAN;Autumn;Wool;China
217317;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;Pakistan
217318;clothing;Yes;jackets;WOMAN;Spring;Cotton;India
217319;clothing;Yes;sweaters;WOMAN;Winter;Wool Blend;Bangladesh
217320;clothing;Yes;jackets;MAN;Winter;Cotton;India
217321;clothing;Yes;shoes;WOMAN;Spring;Linen;Spain
217322;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Morocco
217323;clothing;Yes;sweaters;MAN;Autumn;Cotton;China
217324;clothing;Yes;jackets;WOMAN;Summer;Linen;Vietnam
217325;clothing;Yes;jackets;MAN;Spring;Linen Blend;India
217326;clothing;Yes;jeans;MAN;Winter;Wool;Bangladesh
217327;clothing;No;jackets;WOMAN;Winter;Polyester;China
217328;clothing;No;shoes;WOMAN;Winter;Wool Blend;Spain
217329;clothing;No;shoes;WOMAN;Summer;Cotton;China
217330;clothing;No;jackets;WOMAN;Autumn;Polyester;China
217331;clothing;No;jackets;WOMAN;Autumn;Denim;Spain
217332;clothing;Yes;sweaters;WOMAN;Autumn;Wool;Cambodia
217333;clothing;No;shoes;WOMAN;Spring;Cotton;Pakistan
217334;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Portugal
217335;clothing;Yes;jackets;MAN;Autumn;Cotton;Turkey
217336;clothing;Yes;sweaters;WOMAN;Winter;Wool;Cambodia
217337;clothing;Yes;shoes;WOMAN;Autumn;Cotton;Vietnam
217338;clothing;Yes;jackets;WOMAN;Spring;Denim;Cambodia
217339;clothing;No;jackets;MAN;Autumn;Cotton;Bangladesh
217340;clothing;No;sweaters;WOMAN;Autumn;Wool Blend;China
217341;clothing;Yes;sweaters;WOMAN;Autumn;Wool Blend;Bangladesh
217342;clothing;No;t-shirts;WOMAN;Autumn;Cotton;India
217343;clothing;No;shoes;WOMAN;Winter;Polyester;Brazil
217344;clothing;Yes;shoes;WOMAN;Spring;Linen;Brazil
217345;clothing;No;jackets;WOMAN;Winter;Polyester;Portugal
217346;clothing;No;sweaters;WOMAN;Winter;Wool;Pakistan
217347;clothing;Yes;shoes;MAN;Autumn;Wool;Bangladesh
217348;clothing;No;jackets;WOMAN;Summer;Wool Blend;China
217349;clothing;No;shoes;WOMAN;Winter;Wool;Turkey
217350;clothing;Yes;jackets;MAN;Autumn;Wool;Turkey
217351;clothing;Yes;jackets;MAN;Autumn;Cotton;Turkey
217352;clothing;Yes;sweaters;WOMAN;Winter;Wool Blend;Bangladesh
217353;clothing;Yes;shoes;WOMAN;Autumn;Denim;Portugal
217354;clothing;No;sweaters;MAN;Autumn;Wool;Portugal
217355;clothing;No;jackets;MAN;Autumn;Denim;China
217356;clothing;Yes;t-shirts;WOMAN;Autumn;Polyester;India
217357;clothing;No;jackets;WOMAN;Autumn;Polyester;Spain
217358;clothing;Yes;t-shirts;MAN;Winter;Wool;Bangladesh
217359;clothing;Yes;t-shirts;WOMAN;Autumn;Wool Blend;Spain
217360;clothing;No;jackets;WOMAN;Autumn;Wool;Bangladesh
217361;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Bangladesh
217362;clothing;No;jackets;WOMAN;Autumn;Polyester;Argentina
217363;clothing;No;t-shirts;MAN;Summer;Linen;China
217364;clothing;No;jackets;WOMAN;Autumn;Wool;Turkey
217365;clothing;Yes;shoes;MAN;Summer;Linen;Bangladesh
217366;clothing;No;jackets;MAN;Spring;Linen;India
217367;clothing;No;shoes;MAN;Winter;Wool;Bangladesh
217368;clothing;No;jackets;WOMAN;Autumn;Polyester;Bangladesh
217369;clothing;Yes;jackets;MAN;Spring;Linen;Spain
217370;clothing;No;jackets;WOMAN;Spring;Cotton;Bangladesh
217371;clothing;Yes;jackets;MAN;Spring;Viscose;India
217372;clothing;No;jackets;WOMAN;Autumn;Polyester;Brazil
217373;clothing;Yes;jackets;WOMAN;Autumn;Denim;Turkey
217374;clothing;No;jackets;WOMAN;Summer;Cotton;Pakistan
217375;clothing;No;shoes;MAN;Spring;Cotton;Morocco
217376;clothing;Yes;t-shirts;WOMAN;Winter;Wool;India
217377;clothing;No;jackets;MAN;Autumn;Polyester;China
217378;clothing;Yes;t-shirts;WOMAN;Winter;Wool;Turkey
217379;clothing;Yes;jackets;MAN;Autumn;Wool;China
217380;clothing;No;jeans;MAN;Spring;Cotton;Morocco
217381;clothing;No;t-shirts;WOMAN;Summer;Linen;Bangladesh
217382;clothing;Yes;shoes;WOMAN;Autumn;Wool;Portugal
217383;clothing;No;jackets;WOMAN;Autumn;Wool;Turkey
217384;clothing;No;jackets;WOMAN;Winter;Acrylic;Bangladesh
217385;clothing;No;jackets;WOMAN;Summer;Cotton;Spain
217386;clothing;No;jackets;WOMAN;Autumn;Polyester;China
217387;clothing;No;shoes;WOMAN;Winter;Wool;Turkey
217388;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Bangladesh
217389;clothing;No;jackets;WOMAN;Winter;Viscose;Turkey
217390;clothing;Yes;jackets;WOMAN;Spring;Viscose;Brazil
217391;clothing;No;shoes;MAN;Winter;Wool;Morocco
217392;clothing;Yes;shoes;WOMAN;Summer;Cotton;Cambodia
217393;clothing;No;jackets;WOMAN;Autumn;Cotton;China
217394;clothing;Yes;jackets;WOMAN;Winter;Wool;Pakistan
217395;clothing;Yes;jeans;MAN;Autumn;Wool Blend;Cambodia
217396;clothing;No;jackets;MAN;Winter;Polyester;China
217397;clothing;No;jackets;MAN;Winter;Wool;China
217398;clothing;Yes;jackets;WOMAN;Summer;Linen;China
217399;clothing;Yes;jackets;WOMAN;Spring;Cotton;Bangladesh
217400;clothing;Yes;shoes;WOMAN;Winter;Wool Blend;Cambodia
217401;clothing;Yes;jackets;WOMAN;Summer;Linen;Portugal
217402;clothing;Yes;sweaters;WOMAN;Autumn;Wool;Bangladesh
217403;clothing;Yes;sweaters;MAN;Autumn;Wool Blend;Turkey
217404;clothing;No;jackets;WOMAN;Winter;Wool;China
217405;clothing;No;jackets;MAN;Autumn;Wool;Spain
217406;clothing;No;t-shirts;WOMAN;Autumn;Wool;China
217407;clothing;No;t-shirts;MAN;Winter;Wool Blend;Morocco
217408;clothing;Yes;sweaters;WOMAN;Winter;Wool;Bangladesh
217409;clothing;No;sweaters;MAN;Autumn;Wool;Brazil
217410;clothing;Yes;sweaters;WOMAN;Spring;Linen Blend;Portugal
217411;clothing;Yes;jackets;WOMAN;Autumn;Acrylic;Turkey
217412;clothing;Yes;jackets;MAN;Autumn;Polyester;Bangladesh
217413;clothing;No;jeans;MAN;Autumn;Viscose;China
217414;clothing;No;sweaters;WOMAN;Winter;Wool Blend;Morocco
217415;clothing;No;jackets;WOMAN;Winter;Wool;Morocco
217416;clothing;Yes;jackets;WOMAN;Summer;Cotton;Morocco
217417;clothing;Yes;jeans;WOMAN;Autumn;Wool Blend;Bangladesh
217418;clothing;No;jackets;MAN;Summer;Linen Blend;Pakistan
217419;clothing;Yes;shoes;MAN;Autumn;Wool;Vietnam
217420;clothing;No;sweaters;MAN;Winter;Acrylic;Turkey
217421;clothing;Yes;jackets;WOMAN;Autumn;Cotton;India
217422;clothing;No;shoes;MAN;Autumn;Polyester;Bangladesh
217423;clothing;No;shoes;WOMAN;Summer;Linen Blend;Turkey
217424;clothing;Yes;jackets;WOMAN;Autumn;Wool;Turkey
217425;clothing;No;jackets;WOMAN;Spring;Cotton;Bangladesh
217426;clothing;Yes;jackets;WOMAN;Spring;Cotton;Turkey
217427;clothing;Yes;jackets;WOMAN;Autumn;Cotton;China
217428;clothing;No;sweaters;MAN;Autumn;Wool;India
217429;clothing;Yes;t-shirts;WOMAN;Autumn;Polyester;China
217430;clothing;Yes;t-shirts;WOMAN;Summer;Linen Blend;Turkey
217431;clothing;No;sweaters;WOMAN;Winter;Denim;Spain
217432;clothing;No;t-shirts;MAN;Summer;Cotton;China
217433;clothing;No;jackets;WOMAN;Winter;Wool;Turkey
217434;clothing;Yes;jackets;MAN;Spring;Polyester;Turkey
217435;clothing;No;shoes;MAN;Winter;Wool Blend;Bangladesh
217436;clothing;No;jackets;WOMAN;Autumn;Polyester;Cambodia
217437;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;Spain
217438;clothing;Yes;shoes;WOMAN;Autumn;Acrylic;Morocco
217439;clothing;Yes;jackets;MAN;Winter;Wool;Brazil
217440;clothing;Yes;jackets;MAN;Autumn;Wool;China
217441;clothing;Yes;shoes;WOMAN;Autumn;Wool;Portugal
217442;clothing;No;sweaters;WOMAN;Autumn;Wool;China
217443;clothing;Yes;t-shirts;WOMAN;Spring;Viscose;Turkey
217444;clothing;Yes;shoes;WOMAN;Autumn;Wool;Bangladesh
217445;clothing;Yes;jackets;MAN;Winter;Polyester;China
217446;clothing;Yes;jackets;MAN;Spring;Viscose;China
217447;clothing;Yes;jackets;WOMAN;Winter;Cotton;China
217448;clothing;Yes;t-shirts;WOMAN;Autumn;Wool Blend;Cambodia
217449;clothing;Yes;jackets;WOMAN;Summer;Linen;Vietnam
